,0
145,"be, clear, hypothetical, ability, team, pay, fine, vaccinated, player, play, marketplace, that, local, ordinances, forbiTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, nba, memo, organizations, september, one, says, that, teams, must, follow, local, laws, players, who, don, ', i, comply, won, ', i, be, able, play, ."
146,"can, ', i, wait, playoffs, when, nets, are, gonna, go, into, potential, game, seven, where, kyrie, can, ', i, play, because, he, ', i, vaccinated, ben, won, ', i, play, because, he, got, too, much, shit, passing, up, open, dunk, game, earlier, ."
147,"based, their, findings, ,, they, concluded, couid, -, nineteen, infection, destroyed, placenta, ,, depriving, fetus, oxygen, how, does, couid, -, nineteen, cause, stillbirths, some, vaccinated, pregnant, people, study, identifies, ', a, piece, puzzle, i"
148,"i, cannot, imagine, how, any, senior, could, vote, up, ., kenny, is, indifferent, deaths, seniors, his, watch, ., he, was, off, having, fun, when, people, were, fighting, their, very, lives, hospitals, ., #, able, kenny, opened, stampede, now, wants, us, endorse, vaccinated, as, safe, ."
149,"are, you, suggesting, that, same, level, chaos, ensues, when, drunk, driver, operates, vehicle, when, vaccinated, person, enters, public, building"
150,"i, see, tremendous, pressure, media, vaccinate, republicans, but, not, much, pressure, vaccinate, democrats, there, are, millions, vaccinated, democrats, ., if, you, want, make, this, political, call, out, democrats, too, please, ."
151,"deplorable, vaccinated, assholes, ."
152,"fdny, firefighters, are, rallying, choice, ,, as, city, prepares, terminate, vaccinated, ., bravest, choice, founders, fdny, i, i, paul, schwer, soppy, medina, said, that, they, "", fear, "", being, placed, unpaid, leave, ,, as, they, risk, facing, termination, ."
153,"vaccinated, are, creating, problems, ., that, ', i, why, virus, is, mutating, changing, ., we, need, more, people, get, jab, ."
154,"yes, ., too, many, vaccinated, out, there, ."
155,"if, we, want, talk, about, psychological, harm, kids, ,, imagine, harm, being, told, that, your, government, is, trying, murder, /, control, you, while, watching, your, vaccinated, friends, family, get, sick, ."
156,"god, i, hope, simmons, is, vaccinated, ., would, be, chefs, kiss, pinched_fingersmedium, -, light_skin_tone"
157,"safe, travels, mississippi, ., thank, you, helping, kansas, ,, i, i, i, just, so, sorry, we, needed, it, ., i, know, more, vaccinated, people, here, than, vaccinated, ., stay, safe, thank, you, helping, our, overwhelmed, health, care, workers, ., i, appreciate, all, you, ."
158,"reading, comprehension, isn, ', i, your, thing, ,, is, it, no, one, says, it, never, ,, ever, is, transmitted, ., it, ', i, "", greatly, reduced, "", because, vaccinated, people, have, much, lower, viral, loads, than, vaccinated, ."
