,Datetime,Tweet Id,Text,Username
95,2020-08-05 01:28:02+00:00,1290821834804355072,"Jobs food everything is damaged by Govt and they are in a governmental curfews and threat, Terrorists and terrorism is still active in J&amp;K and most unfortunate thing is that J&amp;K lost there own Identity and cut into a new 2 pieces on the name of the betterment of the people of J&amp;K",imHvp7
96,2020-08-03 23:46:36+00:00,1290433922887688193,"All-new Fire HD 8 Tablet for #Kids 

Limit screen time, set educational goals and curfews, and manage content for up to 4 child profiles with easy-to-use parental controls.
#Maldives #maldivian https://t.co/Bl7g5lVO47",lapshopmaldives
97,2020-08-03 04:06:15+00:00,1290136877312303104,"so a lot of people are asking for CONCRETE PLANS. so u guyz are telling me that curfews, wearing masks, and quarantine protocols are not GOVERNMENT ACTIONS? i dont get it. Thailand used the same strategy. its just that people here are super masunurin. 

ps. wala puy ga rally",trexiemarielbg
98,2020-08-01 10:04:10+00:00,1289502173231894528,"#UPDATE: Restrictions till August 15 in Assam despite #Unlock3:

👉🏼 Night Curfews to remain in action (6pm-6am).
👉🏼 Shops to follow current procedure.
👉🏼 Every Monday &amp; Tuesday, Inter-District Movements will be allowed. 

(Source: @xitoo27) https://t.co/VPWxlHZVLT",aboyobbhuyan
99,2020-07-31 14:04:21+00:00,1289200227476373504,Have night curfews and weekend shutdowns been scientifically proven to be effective?,dharitri
100,2020-07-30 16:33:50+00:00,1288875458822434816,Weekend lockdowns to continue in UP but gyms/Yoga institutions allowed by the state government. The night curfews have also been done away with.,neerajwriting
101,2020-07-30 15:47:47+00:00,1288863869700435970,"Breaking: Sources tell me, #Unlock3 to not be applicable in Assam until 15th August;

🚫 Night Curfews likely to remain in action until 15th August (in Assam).
🚫 Inter-District movement will also be considered.

Announcement await. Will keep on updating.",aboyobbhuyan
102,2020-07-29 14:04:42+00:00,1288475539544539136,"#Unlock3: MHA issues new guidelines▶️

➡️Yoga Institutions &amp; Gymnasiums to open from August 5.
➡️Night Curfews have been removed.
➡️Cinema Halls to be restricted in this phase of Unlock as well.",aboyobbhuyan
103,2020-07-28 13:32:24+00:00,1288105024292179970,"Typical runing down of families- loosing freedoms,curfews excuse me .. https://t.co/lglFXi9AX0",vinirish
104,2020-07-27 21:47:41+00:00,1287867277845512192,@CPPuneCity Are there any curfews now?,hell_storm2004
105,2020-07-27 04:16:52+00:00,1287602834427518977,@KTNNewsKE @michaelggitonga @TrixIngado curfews &amp; lock downs are scientifically NOT proven to be  remedies for cure or control of covid there are simple and affordable guidelines highlighted by WHO and lock down or curfews is not in the lists 🤔 I was in a locked down city &amp; still contracted it ! #KTNMorningExpress,GakioJimmy
