,Datetime,Tweet Id,Text,Username
80,2022-02-03 02:10:00+00:00,1489058558134136833,"#COVID19 | #Telangana was one of the first States to admit the presence of a #ThirdWave. The govt refused to impose lockdowns &amp; curfews, with the CM maintaining that such measures only affected livelihoods.

@ravishant writes.

https://t.co/CYn3AOvtEd #OmicronVariant https://t.co/UIbVi5hPPa",frontline_india
81,2022-02-03 01:46:46+00:00,1489052712151187456,"Wake up, smell the coffee, stop all these curfews n lockdowns, once and for all... https://t.co/T5QdG93UQH",bodhijobs
82,2022-02-02 20:45:25+00:00,1488976873908432896,Tony Gaskins responds to Kevin Samuel giving single women curfews ~ Women giving it up for $50 meals https://t.co/7PeGmdjUf5,nazmulmarketer1
83,2022-02-02 16:26:14+00:00,1488911649989750792,"Thank you for standing up for science! Those in power are ignoring naturally acquired immunity, imposing draconian night curfews and lockdowns, harrassing regular citizens on the pretext of enforcing Covid-related rules, and what not?! We need more experts like you to speak out. https://t.co/x70NwRSNdO",das_varun99
84,2022-02-02 16:10:52+00:00,1488907782258507776,"Also weekend curfews or lockdown in many cities
why troubling students
@PMOIndia
@dpradhanbjp
@tewari_virendra
@IITKgp
@KirenRijiju
#PostponeGate2022 #delayGATE22
#SCdelayGATE22 https://t.co/v7Jf0pVwwN",love4coolyash
85,2022-02-02 15:37:49+00:00,1488899465113001988,"@Chandra46728875 @T2BLive Night curfews lift cheste feb11th,ledante 18th anta bro",Chaitanya__dhfm
86,2022-02-01 09:53:41+00:00,1488450471396519937,Is there anyone in the world who understands the reason behind night curfews during #COVID ??,dograsandeep
87,2022-01-28 16:59:27+00:00,1487108067301163009,"Trains are cancelled,
Curfews are imposed,
Public Transport are disrupted,
Yet the incompetent director of @IITKgp is adamant to conduct the National Level exam risking lives of millions of students. Please sack this director and delay the exam @dpradhanbjp 🙏#postponegate2022",imanita1221
88,2022-01-27 15:55:27+00:00,1486729575295959046,Welcome move by #tamilnadu government removing Sunday lockdowns and night curfews considering the economic meltdown happening all around. Request people to follow #COVID19 protocols. Stay safe,VarunKr34564822
89,2022-01-27 15:24:48+00:00,1486721860003766282,Meanwhile we still got night curfews ! https://t.co/gS4YbcEFsZ https://t.co/VUrVA2dqP6,NarulaAakriti
90,2022-01-23 10:52:38+00:00,1485203816584986625,Why do we still hv weekend &amp; night curfew? What does it do except disrupting businesses? What is d science behind weekend lockdowns &amp; night curfews? When will it end?When can v return 2 earning r livelihoods? Will d gov tk care of d common mans financial liabilities?,NarulaAakriti
91,2022-01-22 14:08:24+00:00,1484890696977121283,Absolutely.. One day curfews or night only restrictions not going to help in any way... https://t.co/nsQfi2nXC8,skraj_music
92,2022-01-21 12:25:43+00:00,1484502468876996613,Bad decision while TN is goir for complete lockdown Karnataka is lifting weekend curfews https://t.co/ojShJ1effo,rabiiik527
93,2022-01-21 10:54:27+00:00,1484479497139154948,"O Corona! 
Kal Weekend hai ... Kal aana

Weekend Curfews because Corona Comes on Weekend https://t.co/p9IS4vPIRf",doctorsaheba
94,2022-01-21 09:04:03+00:00,1484451715436797952,Respected @LtGovDelhi ! As Delhi Citizen we are not satisfied with your decision of continuing Weekend Curfew. Small Businesses are in too much stress since last 2 yrs. These Odd-Even &amp; Weekend Curfews are making life more miserable. Complete lockdown was good solution in Dec end,ASHISH_RITIKA
95,2022-01-20 01:29:40+00:00,1483974980518182912,"Good morning tweeple!

Restrictions , night curfews are in place across all states in South india.

It is advisable to check with local authorities before traveling.

For #medical #dental value travel in South india , contact me at https://t.co/JsNk7KAAu5 https://t.co/UL90oyywfd",VitalTooth_
96,2022-01-19 03:12:50+00:00,1483638554366722049,"#SatyendraJain #ArvindKejriwal #DelhiGovernment
#ThirdWaveOfCorona 
Market are closed in Odd or Even &amp; weekend curfews Saturday + Sunday, problem to Buyers &amp; Suppliers. कभी उसका बन्द, कभी इसका बन्द, कभी मार्केट वीकली होलोडे, काम कब व कैसे करे.
@SatyendarJain @CMODelhi @LtGovDelhi",KamalKanodia
